id_pedido,categoria_producto,region_cliente,metodo_pago,precio_unitario,cantidad,tiempo_envio_dias,satisfaccion_cliente
9747,Deportes,Sur,Débito,22.22,4,5.2,3.7
8655,Ropa,Sur,Transferencia,57.79,5,3.2,5.7
11412,Deportes,Sur,Débito,32.52,3,,3.6
12252,Deportes,Sur,,60.89,4,1.7,4.1
316,Hogar,Norte,Transferencia,28.63,3,3.6,
8358,Ropa,Sur,Transferencia,78.14,4,4.4,6.0
16903,Deportes,Sur,,46.63,3,2.4,6.1
1722,Electrónica,Norte,Tarjeta,31.74,4,4.7,4.0
10466,Electrónica,Sur,Tarjeta,22.65,5,,3.1
15336,Electrónica,Sur,Débito,41.67,1,,5.1
17567,Deportes,Norte,Tarjeta,44.94,2,2.5,2.9
5146,Electrónica,Centro,Débito,57.88,1,1.4,4.1
3255,Hogar,Norte,Tarjeta,62.86,2,4.0,4.0
3891,Ropa,Sur,Transferencia,,3,1.6,4.9
7092,Hogar,Centro,Transferencia,64.84,4,3.0,
16280,Deportes,Norte,Débito,20.85,3,2.7,3.9
7664,Deportes,Sur,Débito,40.42,5,2.3,2.7
18795,Deportes,Sur,Transferencia,19.37,5,2.3,4.6
9850,Ropa,Sur,,2.78,3,3.6,4.9
15395,Deportes,Centro,Débito,58.34,3,2.3,3.2
9602,Electrónica,Norte,Transferencia,34.62,1,3.0,4.1
2844,Electrónica,Sur,Transferencia,34.46,1,5.4,2.1
48,Electrónica,Sur,Tarjeta,54.78,5,3.8,4.6
4425,Ropa,Norte,Débito,21.73,1,3.4,4.7
18617,Electrónica,Centro,Transferencia,79.47,3,3.4,4.4
16067,Electrónica,Sur,Débito,34.9,5,1.9,4.8
434,Hogar,Norte,Transferencia,75.88,1,2.4,3.4
1220,Electrónica,Sur,Tarjeta,66.97,4,4.5,3.7
7984,Ropa,Sur,Débito,45.83,1,1.6,
18405,Ropa,Norte,Débito,86.99,1,5.2,3.6
8650,Deportes,Centro,Tarjeta,72.43,4,2.6,3.5
2846,Deportes,Norte,Débito,63.79,3,-0.7,
3017,Deportes,Norte,Débito,44.46,3,1.9,4.6
15981,Hogar,Sur,Tarjeta,83.19,4,4.4,3.6
12413,Electrónica,Norte,Débito,33.47,4,3.2,3.8
6008,Electrónica,Sur,Tarjeta,19.05,2,4.0,3.6
10957,Deportes,Sur,Transferencia,,3,3.5,3.7
19679,Ropa,Sur,Débito,71.3,4,3.1,5.3
14567,Hogar,Sur,Débito,55.77,5,,
13643,Electrónica,Centro,Tarjeta,26.46,3,2.3,4.1
14991,Hogar,Sur,Transferencia,13.87,2,2.9,3.9
10200,Hogar,Norte,Transferencia,68.6,2,2.8,3.5
5805,Ropa,Norte,Débito,20.72,4,3.4,5.3
1670,Ropa,Sur,Tarjeta,80.24,2,1.8,3.5
15735,Electrónica,Centro,Transferencia,70.35,5,2.7,4.2
2275,Electrónica,Centro,Tarjeta,-2.87,3,3.0,4.8
2039,Ropa,Norte,Débito,,5,3.2,3.3
11124,Deportes,Centro,Tarjeta,47.33,2,4.5,4.8
17237,Deportes,Norte,Débito,57.1,4,2.2,3.9
9128,Ropa,Centro,Tarjeta,33.45,1,1.3,4.4
1331,Deportes,Centro,Tarjeta,49.69,4,2.3,3.8
4786,Deportes,Norte,Tarjeta,71.8,5,3.6,
245,Deportes,Sur,Transferencia,49.43,5,2.4,3.8
14230,Hogar,Norte,Tarjeta,34.13,1,1.8,4.4
8059,Deportes,Sur,Tarjeta,30.2,2,3.8,4.5
13297,Ropa,Centro,Transferencia,-2.34,3,0.9,5.2
12314,Electrónica,Norte,,36.44,3,3.0,4.1
12401,Hogar,Norte,Débito,41.1,1,2.8,4.8
17808,Hogar,Centro,Transferencia,55.41,4,3.9,3.8
9627,Electrónica,Norte,Transferencia,66.45,4,4.0,4.6
13719,Ropa,Norte,Transferencia,40.46,2,2.5,2.5
9516,Electrónica,Sur,Débito,33.94,2,2.5,3.8
872,Deportes,Sur,Débito,55.33,3,4.0,5.5
5946,Hogar,Sur,Tarjeta,66.43,1,3.2,2.9
11616,Deportes,Sur,Transferencia,56.47,1,3.2,4.1
15936,Deportes,Norte,Débito,59.34,4,4.1,4.7
11835,Ropa,Sur,Tarjeta,21.61,2,2.7,3.3
16631,Deportes,Centro,Débito,,2,3.8,
8490,Electrónica,Centro,Transferencia,38.16,5,4.4,4.2
6538,Hogar,Sur,Débito,61.56,1,0.1,
13235,Ropa,Sur,Transferencia,21.92,4,3.9,3.1
10472,Electrónica,Norte,Transferencia,31.16,1,4.6,4.0
9589,Ropa,Norte,Transferencia,49.22,4,0.8,4.3
10108,Electrónica,Norte,,56.27,5,3.5,6.1
7246,Hogar,Centro,Débito,57.86,3,1.1,4.4
17195,Hogar,Centro,Débito,65.53,3,3.0,4.5
4490,Deportes,Sur,Transferencia,38.84,1,3.4,4.8
19454,Deportes,Sur,Transferencia,41.65,1,1.8,2.4
11041,Hogar,Norte,Débito,54.87,1,2.0,5.9
2149,Electrónica,Sur,Tarjeta,60.91,4,2.7,3.9
2961,Deportes,Sur,Débito,9.78,3,3.1,5.2
3031,Electrónica,Norte,Transferencia,25.6,4,0.4,3.3
17257,Deportes,Norte,,35.43,5,4.2,5.2
11400,Ropa,Centro,Tarjeta,57.27,1,2.1,4.3
17559,Electrónica,Norte,Tarjeta,52.0,5,,3.9
3002,Deportes,Centro,,65.37,3,3.7,4.0
19926,Deportes,Norte,Transferencia,,2,4.1,3.8
18069,Electrónica,Centro,Tarjeta,47.36,1,4.0,5.1
10091,Deportes,Norte,Débito,52.3,5,2.8,3.3
466,Electrónica,Sur,,,4,3.3,3.8
6609,Ropa,Centro,Transferencia,45.02,4,3.7,4.3
17046,Deportes,Sur,Tarjeta,43.33,2,3.1,3.8
496,Ropa,Centro,Transferencia,35.3,3,5.7,4.3
10936,Deportes,Norte,,,2,3.8,2.5
14407,Electrónica,Centro,Débito,57.64,5,3.9,4.5
3138,Hogar,Centro,,25.5,4,1.6,4.7
15692,Ropa,Norte,Tarjeta,48.84,5,2.8,3.9
6792,Ropa,Centro,Transferencia,45.34,3,3.3,5.4
11670,Ropa,Sur,Débito,32.49,5,2.9,3.2
16680,Deportes,Sur,Tarjeta,41.66,2,1.5,4.7
8455,Hogar,Sur,Débito,69.42,1,2.5,4.3
9377,Electrónica,Sur,Débito,50.53,4,5.0,4.1
14286,Hogar,Centro,Tarjeta,56.23,4,2.5,3.4
2083,Deportes,Sur,,48.5,2,3.9,3.8
18135,Electrónica,Sur,Débito,50.2,3,0.7,4.1
10060,Deportes,Sur,,29.37,4,2.3,4.3
2356,Ropa,Norte,,41.45,1,4.7,5.4
12482,Deportes,Centro,Tarjeta,30.44,3,2.2,4.8
4118,Deportes,Sur,Transferencia,14.76,2,1.0,5.3
9814,Electrónica,Centro,Débito,27.92,2,0.3,5.3
9417,Ropa,Norte,Débito,69.53,1,1.7,4.9
228,Hogar,Norte,Débito,24.84,1,3.7,3.7
5535,Hogar,Sur,Débito,29.12,3,1.8,3.9
4456,Ropa,Sur,Tarjeta,39.25,5,2.2,3.4
8516,Hogar,Norte,Transferencia,72.39,3,3.4,4.5
1749,Deportes,Sur,Tarjeta,-39.245683627649456,4,,3.6
19684,Hogar,Norte,Débito,70.35,4,2.0,3.5
9868,Deportes,Sur,Transferencia,11.71,3,5.0,2.8
14940,Hogar,Sur,Tarjeta,52.92,5,4.2,5.0
13007,Hogar,Norte,Transferencia,8.96,1,,6.1
11975,Electrónica,Norte,Débito,42.66,3,1.6,4.8
6017,Deportes,Centro,Tarjeta,57.45,5,5.0,4.0
11958,Electrónica,Centro,Tarjeta,6.33,2,4.5,4.0
16946,Electrónica,Centro,Tarjeta,50.21,5,1.2,4.6
2688,Hogar,Centro,Débito,53.15,1,2.9,4.1
10759,Ropa,Norte,Débito,58.41,3,3.2,4.0
15513,Ropa,Sur,Tarjeta,,5,4.2,3.2
8909,Deportes,Norte,Débito,58.27,5,3.9,3.8
1829,Ropa,Sur,Débito,,2,2.2,4.1
10702,Hogar,Centro,Débito,32.39,4,3.5,4.1
14306,Ropa,Sur,Débito,-10.79,3,4.2,4.6
19743,Electrónica,Centro,Débito,49.14,1,2.5,5.0
5609,Electrónica,Norte,Transferencia,65.57,5,1.9,
8020,Hogar,Norte,Débito,51.94,4,4.9,2.6
15993,Deportes,Centro,Tarjeta,40.08,4,2.1,4.9
632,Ropa,Sur,Débito,41.32,2,0.5,3.6
8443,Hogar,Norte,Transferencia,9.34,4,0.5,
12117,Ropa,Sur,Débito,39.56,5,0.2,
13833,Ropa,Norte,,19.13,5,3.4,4.0
4281,Deportes,Centro,Transferencia,51.05,1,,3.1
19546,Hogar,Norte,Transferencia,24.61,2,2.0,4.0
2694,Deportes,Centro,Transferencia,,4,2.7,3.7
10166,Deportes,Sur,Tarjeta,41.46,5,3.5,
16644,Deportes,Centro,Débito,68.73,2,1.1,4.6
5871,Deportes,Centro,,63.92,2,2.7,5.3
13304,Deportes,Sur,Tarjeta,58.07,3,1.1,2.8
17022,Hogar,Sur,Tarjeta,34.69,5,4.6,
2248,Electrónica,Sur,,33.55,2,2.5,5.2
8684,Deportes,Sur,,52.56,5,3.5,3.8
16763,Electrónica,Centro,Débito,28.54,4,4.4,3.3
4942,Hogar,Sur,Transferencia,2.4,2,4.5,3.7
11977,Ropa,Sur,Débito,66.02,1,2.7,4.5
12718,Deportes,Centro,Tarjeta,28.91,3,2.7,4.2
16179,Electrónica,Norte,Transferencia,66.98,3,2.9,3.1
13538,Electrónica,Sur,,23.51,5,3.4,4.4
16957,Hogar,Sur,Débito,43.79,5,3.9,5.5
9884,Hogar,Centro,,55.97,3,1.5,4.3
3709,Deportes,Sur,,61.49,2,,4.3
855,Ropa,Centro,Débito,29.72,5,1.9,3.8
4457,Deportes,Norte,Transferencia,65.92,1,2.4,4.4
10984,Electrónica,Centro,Transferencia,6.57,2,2.0,4.0
16401,Deportes,Centro,Débito,31.05,2,3.1,2.5
7771,Ropa,Norte,,67.4,1,3.5,3.9
19290,Hogar,Sur,Transferencia,29.58,4,2.2,
18921,Ropa,Sur,Tarjeta,76.14,4,3.3,3.4
7252,Hogar,Sur,,46.67,1,3.3,4.9
4393,Ropa,Norte,Débito,45.0,3,5.3,4.7
16580,Hogar,Centro,Tarjeta,2.85,4,2.7,3.8
5325,Electrónica,Norte,Transferencia,49.86,2,6.2,3.9
15963,Ropa,Norte,Tarjeta,79.66,4,1.3,4.1
16743,Deportes,Centro,Tarjeta,36.69,1,2.8,5.0
14727,Hogar,Centro,Tarjeta,76.59,2,4.7,3.8
8453,Hogar,Sur,Tarjeta,,4,5.5,4.2
5777,Hogar,Sur,Transferencia,35.98,5,3.7,
18203,Hogar,Sur,Transferencia,46.5,5,3.9,3.6
17309,Ropa,Norte,Transferencia,33.48,3,3.4,3.7
12870,Hogar,Norte,Tarjeta,24.07,5,1.1,4.5
3821,Hogar,Centro,Transferencia,43.96,4,2.2,4.6
6002,Deportes,Sur,Transferencia,26.2,4,,5.4
12887,Ropa,Centro,Débito,74.02,4,1.0,4.3
17133,Hogar,Sur,Débito,51.51,1,2.4,
96,Electrónica,Centro,Transferencia,41.82,1,5.5,4.5
13855,Hogar,Centro,Transferencia,,2,1.8,3.7
9244,Hogar,Centro,Débito,31.87,4,3.6,3.7
522,Deportes,Centro,Transferencia,66.64,2,1.6,5.0
8139,Deportes,Sur,Tarjeta,58.61,5,2.1,3.5
12277,Deportes,Sur,Débito,30.24,4,,4.4
7480,Deportes,Centro,Débito,64.94,2,1.4,4.0
15502,Ropa,Centro,Tarjeta,22.25,4,5.7,6.1
16632,Ropa,Centro,Débito,68.96,5,2.4,
19614,Electrónica,Centro,Transferencia,54.31,4,1.7,4.0
10849,Electrónica,Norte,Tarjeta,19.98,2,3.2,4.1
3907,Hogar,Centro,Débito,30.44,3,2.6,5.1
2174,Hogar,Centro,Débito,,1,3.0,4.7
2010,Electrónica,Centro,,48.64,5,2.6,2.6
1277,Deportes,Centro,Transferencia,41.28,1,5.2,4.3
19511,Hogar,Norte,Tarjeta,37.09,4,3.5,4.8
17544,Deportes,Sur,Tarjeta,22.63,2,4.4,3.1
18330,Deportes,Norte,Débito,48.71,5,,4.6
7778,Electrónica,Sur,Transferencia,44.02,3,3.1,5.2
5331,Ropa,Norte,Transferencia,33.38,5,2.8,3.9
15670,Electrónica,Norte,Débito,-14.62,5,2.3,
12,Deportes,Sur,Débito,19.25,4,5.7,3.4
14675,Deportes,Sur,Tarjeta,56.22,2,2.5,3.4
10735,Deportes,Norte,Tarjeta,55.07,3,4.0,3.6
4963,Electrónica,Sur,Tarjeta,40.58,2,0.3,3.3
6147,Electrónica,Sur,Tarjeta,,4,3.1,3.8
7934,Deportes,Centro,Débito,67.59,5,2.6,3.0
631,Ropa,Centro,,44.66,5,1.2,
19737,Ropa,Sur,Débito,70.65,2,3.6,4.0
12316,Electrónica,Centro,Transferencia,33.67,1,1.7,3.7
12670,Hogar,Sur,Transferencia,36.43,5,3.7,3.3
17613,Ropa,Centro,Transferencia,36.08,1,2.5,
6302,Ropa,Centro,Débito,61.03,1,3.4,5.4
9852,Hogar,Norte,Tarjeta,53.64,5,5.0,3.5
15424,Ropa,Norte,Transferencia,46.21,1,2.3,3.9
6875,Deportes,Norte,Débito,57.37,3,2.3,4.8
4686,Deportes,Centro,Tarjeta,51.38,1,1.7,4.1
17146,Ropa,Sur,Débito,57.21,3,3.6,3.5
1261,Deportes,Centro,Débito,54.03,2,1.3,4.1
19881,Ropa,Sur,Débito,52.84,5,2.8,5.1
15832,Electrónica,Norte,Transferencia,23.9,1,2.9,3.0
7608,Hogar,Norte,Débito,26.57,2,3.1,4.9
19841,Electrónica,Norte,Transferencia,64.65,5,4.1,
16984,Deportes,Centro,Débito,27.34,3,1.9,
4528,Hogar,Sur,Tarjeta,61.95,2,2.7,4.2
508,Electrónica,Norte,,15.52,4,3.1,4.9
15013,Hogar,Sur,,31.47,4,3.7,4.2
18734,Electrónica,Sur,Transferencia,39.45,2,3.2,
3837,Hogar,Sur,Débito,65.09,4,,4.7
2398,Deportes,Centro,Tarjeta,13.13,1,3.3,3.7
19379,Electrónica,Norte,Débito,21.64,5,1.7,4.1
18809,Ropa,Norte,Débito,23.39,2,2.7,5.4
4869,Deportes,Centro,Débito,58.68,2,1.9,4.3
1781,Ropa,Norte,Tarjeta,56.92,1,1.1,4.1
11013,Electrónica,Sur,Débito,-6.44,5,2.9,4.5
17282,Deportes,Centro,Transferencia,23.32,5,,4.7
8134,Electrónica,Sur,Tarjeta,53.91,3,1.0,5.3
8226,Electrónica,Norte,Tarjeta,57.82,4,3.7,4.1
18545,Ropa,Norte,Transferencia,50.82,5,,4.9
1031,Electrónica,Norte,Tarjeta,46.55,1,3.9,4.1
1751,Deportes,Norte,Transferencia,80.58,2,3.1,3.9
18623,Deportes,Norte,Transferencia,15.09,1,3.7,3.7
11161,Electrónica,Centro,Débito,-2.76,4,2.3,4.0
15654,Electrónica,Sur,Tarjeta,39.41,1,3.8,4.2
12677,Hogar,Sur,Débito,69.79,2,4.3,3.2
5012,Deportes,Sur,Débito,92.27,4,2.1,4.3
19702,Hogar,Sur,Débito,44.04,4,4.4,3.6
13078,Electrónica,Centro,Débito,33.68,3,3.5,
10521,Deportes,Sur,Tarjeta,,3,2.7,3.8
18787,Deportes,Norte,Transferencia,-8.31,4,3.8,3.4
3639,Hogar,Centro,Transferencia,83.08,3,2.2,5.2
1411,Hogar,Centro,Débito,41.58,3,2.5,4.5
13482,Ropa,Sur,,48.27,2,2.7,3.2
12865,Ropa,Sur,Débito,43.91,1,1.8,4.0
18341,Deportes,Centro,Transferencia,66.77,1,3.1,3.5
1497,Hogar,Centro,Débito,22.28,5,1.2,4.4
6955,Ropa,Centro,Transferencia,42.17,1,4.7,3.3
6596,Electrónica,Sur,Tarjeta,47.75,4,3.3,4.4
6622,Electrónica,Sur,Transferencia,64.62,5,4.5,4.5
15811,Hogar,Centro,Tarjeta,19.1,2,2.1,4.4
3649,Electrónica,Sur,Transferencia,96.77,5,2.2,3.3
9155,Ropa,Sur,Tarjeta,50.5,3,7.1,3.5
4871,Electrónica,Centro,,59.59,5,1.7,4.7
8162,Hogar,Centro,Débito,26.49,4,4.6,5.0
9055,Hogar,Sur,Transferencia,71.76,1,2.7,5.4
10811,Deportes,Sur,Tarjeta,41.42,1,1.9,5.1
16071,Hogar,Sur,Débito,-9.84,5,3.1,
7138,Hogar,Sur,Transferencia,,1,0.4,5.2
19678,Electrónica,Centro,Débito,37.24,2,2.5,4.7
10146,Deportes,Centro,,56.48,1,1.5,4.6
15569,Deportes,Centro,Débito,38.4,3,5.0,3.6
5393,Ropa,Centro,Débito,47.1,5,2.9,4.6
9576,Deportes,Sur,Débito,54.18,2,2.0,3.4
6571,Hogar,Centro,Tarjeta,66.95,5,5.7,4.0
9957,Ropa,Norte,Tarjeta,30.34,2,3.7,4.6
9259,Hogar,Centro,Débito,12.53,4,2.8,3.4
2202,Hogar,Norte,Tarjeta,22.96,1,1.2,2.7
1044,Electrónica,Sur,Transferencia,52.41,2,,3.8
12647,Ropa,Sur,Transferencia,40.78,5,4.3,4.7
6993,Ropa,Centro,Débito,31.1,3,5.2,5.8
9216,Hogar,Norte,Tarjeta,31.46,3,1.5,3.6
8956,Ropa,Sur,Tarjeta,42.4,2,4.2,4.6
883,Electrónica,Norte,Débito,36.36,5,3.4,3.9
13174,Hogar,Norte,Transferencia,49.52,3,4.3,3.0
11248,Hogar,Norte,Transferencia,53.84,2,3.5,3.8
11582,Deportes,Centro,Débito,15.54,2,0.9,5.0
3048,Ropa,Norte,Débito,25.86,3,4.2,4.4
2035,Deportes,Centro,,6.15,5,3.9,3.9
16555,Electrónica,Centro,Débito,36.3,5,2.0,4.8
8393,Deportes,Sur,Tarjeta,40.96,3,3.5,4.2
16521,Deportes,Centro,Transferencia,73.79,4,1.7,5.2
8830,Electrónica,Sur,Débito,44.63,4,3.2,4.4
16512,Hogar,Sur,Tarjeta,44.61,4,,
16019,Electrónica,Norte,Débito,18.91,1,2.9,3.2
18046,Hogar,Sur,Débito,23.1,4,3.1,4.5
11133,Hogar,Sur,Tarjeta,19.76,5,1.5,3.8
6988,Hogar,Sur,Transferencia,56.7,5,3.3,4.8
16511,Electrónica,Norte,Transferencia,51.21,2,5.7,5.0
5557,Hogar,Centro,Tarjeta,19.32,3,2.7,
6127,Ropa,Norte,Tarjeta,83.48,3,4.5,
4277,Hogar,Sur,Tarjeta,59.52,2,3.1,4.5
11917,Deportes,Norte,Transferencia,49.98,4,,5.7
10385,Hogar,Sur,Débito,45.51,1,2.9,5.8
3205,Deportes,Centro,Tarjeta,76.5,2,2.6,3.8
12639,Electrónica,Centro,Transferencia,69.47,2,4.5,3.6
16417,Ropa,Norte,Tarjeta,43.9,2,4.5,3.6
7756,Ropa,Norte,Débito,43.59,1,1.4,
5982,Deportes,Sur,Débito,45.85,5,2.1,5.0
7939,Ropa,Sur,Tarjeta,61.49,2,,3.3
8627,Deportes,Centro,Transferencia,63.77,2,2.3,4.0
9905,Ropa,Sur,Débito,54.99,2,2.8,4.6
7119,Electrónica,Norte,Tarjeta,55.32,3,0.2,3.4
7047,Hogar,Centro,Tarjeta,48.67,5,1.0,3.5
185,Deportes,Centro,Tarjeta,33.84,1,2.3,3.7
10971,Ropa,Sur,Transferencia,71.98,5,4.0,2.9
7372,Hogar,Centro,Transferencia,51.22,4,3.1,3.9
7562,Electrónica,Sur,Débito,35.66,4,,3.5
7682,Hogar,Norte,Transferencia,49.98,2,3.1,3.7
12341,Hogar,Norte,Transferencia,23.67,2,2.5,2.8
14464,Deportes,Sur,Transferencia,34.47,4,,4.4
19849,Electrónica,Sur,Transferencia,27.4,5,3.8,3.3
7291,Deportes,Centro,Transferencia,64.1,3,1.7,4.0
12591,Hogar,Centro,Tarjeta,47.55,2,2.5,4.5
4381,Deportes,Sur,Transferencia,43.49,1,3.7,3.0
16893,Deportes,Norte,Transferencia,38.41,4,1.5,4.1
16158,Deportes,Centro,Tarjeta,41.04,5,4.4,4.5
8484,Ropa,Sur,Transferencia,62.72,4,,
1124,Electrónica,Norte,Transferencia,35.08,1,4.5,5.7
13887,Electrónica,Centro,Tarjeta,21.11,4,3.8,4.4
3789,Ropa,Norte,Tarjeta,50.08,2,2.6,
1105,Ropa,Centro,Débito,45.49,1,2.1,3.8
9699,Hogar,Centro,Débito,58.01,3,4.5,5.5
896,Deportes,Centro,Transferencia,41.19,3,4.2,
5794,Electrónica,Sur,Débito,29.47,3,2.2,4.7
5320,Electrónica,Centro,Débito,47.45,3,,3.6
19631,Ropa,Centro,Débito,33.52,3,4.5,4.2
17059,Deportes,Sur,Transferencia,36.27,2,0.8,
14134,Electrónica,Sur,,53.01,4,2.7,5.5
6096,Deportes,Norte,,60.07,5,4.0,5.1
2986,Deportes,Centro,,19.34,3,2.1,3.3
9951,Ropa,Sur,Transferencia,,3,4.7,3.6
4286,Deportes,Centro,Débito,71.84,2,3.3,4.3
10528,Electrónica,Norte,Transferencia,18.39,5,5.7,
19812,Deportes,Sur,Tarjeta,12.61,4,3.5,4.6
10975,Ropa,Centro,Transferencia,,1,3.6,4.2
7150,Hogar,Norte,Tarjeta,13.3,1,3.7,4.3
8879,Electrónica,Norte,Tarjeta,41.38,2,3.9,3.6
16770,Deportes,Centro,Transferencia,62.56,4,3.1,4.9
7033,Hogar,Norte,,54.45,3,3.1,5.0
9331,Deportes,Centro,Transferencia,42.44,1,1.7,4.4
15957,Ropa,Centro,Tarjeta,26.83,3,3.5,3.5
14440,Ropa,Norte,Débito,52.61,1,4.3,4.0
5212,Hogar,Norte,Débito,61.37,3,3.5,3.7
6268,Hogar,Sur,Tarjeta,64.15,2,3.4,3.0
7542,Electrónica,Norte,Tarjeta,,1,2.2,5.4
8856,Ropa,Norte,Débito,,3,1.9,3.9
2668,Deportes,Norte,Transferencia,24.18,4,4.1,4.2
19468,Hogar,Centro,Tarjeta,24.53,1,2.7,3.8
17111,Deportes,Sur,,9.54,5,3.7,5.5
10348,Hogar,Centro,Débito,75.07,1,2.3,
11176,Deportes,Sur,Débito,37.45,1,4.8,3.5
19477,Ropa,Centro,Tarjeta,40.35,5,2.7,4.9
1393,Ropa,Sur,Transferencia,27.24,5,4.3,4.5
154,Electrónica,Norte,Tarjeta,68.43,2,4.5,4.2
16714,Hogar,Centro,Tarjeta,74.13,2,3.6,4.2
17447,Ropa,Sur,Tarjeta,42.67,1,1.5,4.1
16815,Deportes,Norte,Débito,,1,1.6,3.9
17472,Deportes,Sur,Transferencia,59.64,3,3.9,4.1
10535,Electrónica,Centro,Tarjeta,67.47,3,3.5,5.0
10294,Electrónica,Centro,Transferencia,55.75,3,3.6,3.4
456,Deportes,Centro,Transferencia,51.42,3,3.9,4.9
2385,Electrónica,Sur,Tarjeta,48.65,2,5.1,5.0
17087,Ropa,Sur,,,5,1.8,4.6
16980,Deportes,Sur,Transferencia,26.14,2,4.5,4.3
7050,Hogar,Centro,Transferencia,36.52,1,3.6,3.9
5063,Ropa,Norte,Tarjeta,45.14,3,2.7,3.4
15710,Ropa,Centro,Débito,54.63,3,2.2,
11250,Electrónica,Norte,Transferencia,62.57,1,1.8,5.3
17033,Ropa,Norte,,44.06,4,3.5,2.8
19884,Ropa,Centro,Tarjeta,76.27,1,4.5,5.3
15631,Electrónica,Sur,Transferencia,35.99,1,2.8,4.9
12852,Electrónica,Sur,Tarjeta,34.78,3,4.7,
14074,Deportes,Sur,Débito,33.64,3,2.0,3.7
6537,Ropa,Sur,Transferencia,20.98,1,3.5,5.9
16033,Electrónica,Sur,Débito,39.85,2,,5.3
18155,Hogar,Sur,Débito,52.28,4,1.8,2.2
1940,Hogar,Sur,,74.64,4,1.0,4.0
12043,Electrónica,Centro,Transferencia,53.35,3,2.5,4.0
16556,Ropa,Sur,,59.13,1,3.6,4.0
19625,Electrónica,Centro,Tarjeta,65.65,2,4.7,3.4
9986,Hogar,Sur,Transferencia,,5,1.6,5.2
17696,Deportes,Norte,Tarjeta,22.64,2,1.9,3.0
12599,Ropa,Sur,Transferencia,53.7,5,3.4,2.7
18129,Ropa,Centro,Transferencia,63.97,5,2.1,4.1
7228,Electrónica,Centro,Débito,51.18,3,1.8,4.6
6838,Ropa,Centro,Transferencia,45.26,1,1.7,3.7
490,Electrónica,Norte,Tarjeta,41.87,3,3.7,4.2
19062,Ropa,Sur,Transferencia,19.7,4,3.0,4.4
5761,Hogar,Norte,Transferencia,27.39,3,2.7,3.4
16353,Deportes,Sur,,,1,3.7,3.8
19024,Ropa,Sur,Tarjeta,45.73,3,3.6,3.8
8745,Ropa,Norte,Débito,48.48,4,3.7,5.7
6210,Ropa,Sur,Tarjeta,23.58,1,3.5,3.6
12681,Deportes,Centro,Tarjeta,55.62,1,2.8,3.7
17670,Hogar,Sur,Transferencia,37.51,3,1.0,2.8
14340,Hogar,Sur,,69.18,5,3.1,5.2
9354,Ropa,Norte,Débito,69.81,3,2.0,
6802,Electrónica,Sur,Tarjeta,51.08,2,2.1,4.5
4846,Electrónica,Sur,Tarjeta,30.92,5,2.3,4.0
18076,Deportes,Sur,Tarjeta,54.81,4,3.3,4.9
4178,Hogar,Sur,Débito,81.3,2,3.5,3.7
8595,Electrónica,Centro,Transferencia,13.76,1,0.5,3.3
10800,Hogar,Centro,Tarjeta,24.11,3,4.4,3.9
3265,Hogar,Sur,,23.14,3,3.7,4.0
17576,Deportes,Centro,Tarjeta,30.96,2,,3.7
19165,Ropa,Norte,Tarjeta,19.8,5,1.2,4.2
18730,Electrónica,Centro,Débito,24.65,4,0.7,2.9
19216,Ropa,Centro,Débito,35.3,4,0.2,4.2
7813,Deportes,Sur,Transferencia,34.06,5,4.7,5.3
10115,Deportes,Centro,Tarjeta,62.16,1,2.0,3.7
827,Hogar,Sur,,39.97,5,4.3,5.0
18205,Deportes,Centro,Tarjeta,56.06,2,4.8,3.5
17014,Ropa,Sur,Transferencia,43.21,3,0.9,5.8
12171,Ropa,Norte,Tarjeta,17.34,5,2.6,3.7
17035,Electrónica,Sur,Transferencia,26.69,2,,5.0
8962,Hogar,Sur,Transferencia,77.93,2,2.4,4.6
252,Hogar,Norte,Tarjeta,47.18,4,2.2,4.2
10592,Electrónica,Centro,Débito,50.87,4,3.8,3.8
9108,Ropa,Norte,Tarjeta,51.14,5,4.0,4.2
13423,Hogar,Norte,Débito,42.1,4,5.8,5.3
16220,Ropa,Centro,Débito,29.85,3,4.0,4.3
418,Electrónica,Centro,Débito,56.54,4,2.1,3.8
4899,Deportes,Norte,Transferencia,-5.87,3,3.4,3.6
7486,Hogar,Centro,Débito,84.34,1,3.9,3.7
14722,Electrónica,Centro,Débito,,2,4.5,3.9
17534,Ropa,Centro,Tarjeta,65.83,3,3.6,3.5
12215,Electrónica,Norte,Débito,17.45,1,1.9,3.9
17188,Hogar,Sur,,46.2,4,2.2,4.2
11625,Deportes,Sur,Tarjeta,26.97,3,4.4,3.0
2247,Ropa,Centro,Débito,64.99,4,2.8,5.2
14292,Electrónica,Centro,Débito,61.53,1,5.3,4.3
2244,Electrónica,Norte,Débito,48.47,5,2.5,4.3
18234,Electrónica,Centro,Débito,48.9,2,4.5,5.0
14091,Deportes,Centro,Tarjeta,51.67,4,2.5,5.1
5298,Ropa,Centro,Transferencia,107.71,2,,4.2
8165,Deportes,Sur,Tarjeta,48.03,2,3.7,3.6
9509,Hogar,Centro,Tarjeta,72.16,4,3.7,2.7
6991,Hogar,Centro,Transferencia,93.86,4,1.1,4.9
12934,Ropa,Centro,Débito,62.61,1,5.1,4.7
15340,Ropa,Sur,Transferencia,63.41,5,3.2,4.0
12503,Hogar,Norte,Tarjeta,48.93,4,0.9,4.3
