id_pedido,categoria_producto,region_cliente,metodo_pago,precio_unitario,cantidad,tiempo_envio_dias,satisfaccion_cliente
12002,Electrónica,Sur,Tarjeta,67.06,5,1.1,4.8
12003,Electrónica,Norte,Tarjeta,35.1,3,3.1,4.1
12004,Ropa,Sur,Débito,37.3,4,5.3,4.7
12005,Electrónica,Centro,Transferencia,13.35,3,4.4,1.3
12006,Electrónica,Sur,Transferencia,66.74,5,3.4,3.8
12007,Ropa,Norte,Transferencia,50.74,4,3.6,2.7
12008,Deportes,Norte,Tarjeta,66.79,5,4.3,4.9
12009,Deportes,Centro,Transferencia,5.16,2,2.5,4.3
12010,Deportes,Sur,Tarjeta,54.63,4,1.1,4.1
12011,Electrónica,Norte,Débito,53.98,1,1.3,4.9
12012,Deportes,Norte,Tarjeta,35.67,1,4.0,4.7
12013,Ropa,Norte,Transferencia,34.51,2,1.7,5.2
12014,Deportes,Norte,Transferencia,45.35,1,5.8,3.9
12015,Hogar,Centro,Transferencia,18.7,4,2.0,4.3
12016,Electrónica,Sur,Transferencia,60.21,2,1.0,4.5
12017,Hogar,Norte,Transferencia,4.07,2,3.7,3.7
12018,Electrónica,Centro,Transferencia,66.33,4,3.1,5.0
12019,Hogar,Centro,Débito,36.24,1,5.9,4.6
12020,Deportes,Sur,Débito,76.49,5,2.5,5.2
12021,Ropa,Norte,Débito,45.74,2,3.5,3.3
12022,Electrónica,Norte,Débito,27.06,1,0.7,5.5
12023,Hogar,Centro,Débito,39.47,1,4.1,3.5
12024,Hogar,Sur,Transferencia,29.01,3,3.7,3.7
12025,Deportes,Norte,Transferencia,53.17,3,2.4,5.0
12026,Ropa,Sur,Tarjeta,47.1,3,4.2,3.8
12027,Electrónica,Sur,Tarjeta,17.5,2,1.5,4.0
12028,Hogar,Centro,Tarjeta,39.43,5,1.8,5.1
12029,Electrónica,Norte,Tarjeta,32.53,4,3.5,5.3
12030,Ropa,Sur,Tarjeta,38.33,2,4.3,3.7
12031,Ropa,Sur,Tarjeta,76.73,4,4.2,2.9
12032,Hogar,Sur,Tarjeta,42.88,1,1.5,6.1
12033,Hogar,Sur,Tarjeta,56.44,5,2.0,4.7
12034,Ropa,Norte,Transferencia,49.69,3,1.1,2.9
12035,Ropa,Sur,Débito,18.55,1,5.9,3.5
12036,Electrónica,Centro,Débito,66.76,1,2.0,4.9
12037,Hogar,Norte,Transferencia,52.05,5,3.4,4.0
12038,Electrónica,Sur,Transferencia,32.98,1,2.0,5.0
12039,Ropa,Centro,Débito,61.88,3,4.0,4.7
12040,Deportes,Norte,Transferencia,22.87,2,3.0,4.1
12041,Electrónica,Centro,Tarjeta,54.46,3,4.4,4.3
12042,Hogar,Sur,Transferencia,42.8,5,2.1,4.7
12043,Electrónica,Centro,Transferencia,53.35,3,2.5,4.0
12044,Hogar,Norte,Débito,59.86,3,3.3,4.2
12045,Ropa,Sur,Transferencia,26.12,3,2.1,4.7
12046,Ropa,Centro,Tarjeta,53.55,3,3.5,4.9
12047,Deportes,Centro,Débito,37.57,1,3.4,3.8
12048,Electrónica,Centro,Tarjeta,55.07,2,5.8,4.5
12049,Electrónica,Sur,Tarjeta,24.79,1,2.9,3.3
12050,Electrónica,Sur,Transferencia,100.83,2,3.4,3.4
12051,Hogar,Sur,Tarjeta,35.48,2,0.4,5.1
12052,Deportes,Norte,Débito,58.5,1,1.7,5.2
12053,Hogar,Sur,Tarjeta,45.59,5,2.5,3.5
12054,Hogar,Sur,Tarjeta,53.61,5,3.5,4.0
12055,Electrónica,Centro,Débito,16.44,2,3.4,3.8
12056,Electrónica,Norte,Débito,52.98,1,4.0,5.2
12057,Deportes,Centro,Débito,40.31,3,2.9,6.4
12058,Electrónica,Sur,Débito,1.79,4,3.2,2.2
12059,Hogar,Norte,Transferencia,64.78,4,2.8,4.6
12060,Deportes,Norte,Débito,99.47,4,4.2,4.4
12061,Electrónica,Norte,Tarjeta,59.98,2,1.5,4.0
12062,Deportes,Sur,Transferencia,33.69,1,3.9,3.5
12063,Electrónica,Sur,Débito,33.53,1,3.1,4.4
12064,Hogar,Centro,Débito,47.2,3,1.9,5.3
12065,Electrónica,Norte,Tarjeta,49.4,2,3.1,3.8
12066,Ropa,Sur,Transferencia,26.37,5,1.2,3.6
12067,Hogar,Sur,Débito,29.96,5,0.9,4.3
12068,Hogar,Norte,Tarjeta,4.05,3,2.8,4.7
12069,Deportes,Centro,Tarjeta,37.36,1,4.4,3.8
12070,Ropa,Centro,Tarjeta,23.75,4,3.1,5.0
12071,Ropa,Sur,Débito,43.21,4,3.5,4.7
12072,Hogar,Norte,Débito,70.94,3,3.9,3.8
12073,Ropa,Centro,Transferencia,35.1,3,3.8,4.0
12074,Ropa,Norte,Tarjeta,44.42,4,5.2,4.8
12075,Deportes,Sur,Transferencia,43.67,3,2.1,4.1
12076,Deportes,Centro,Tarjeta,54.93,4,2.0,4.6
12077,Hogar,Centro,Tarjeta,57.8,2,3.0,4.1
12078,Hogar,Norte,Tarjeta,17.61,3,2.5,3.9
12079,Ropa,Sur,Tarjeta,39.76,1,1.3,4.8
12080,Hogar,Norte,Débito,44.84,1,2.1,3.7
12081,Hogar,Sur,Débito,59.98,4,3.4,5.0
12082,Hogar,Sur,Débito,38.06,2,4.0,4.6
12083,Hogar,Sur,Tarjeta,47.3,2,3.3,3.9
12084,Hogar,Sur,Débito,49.7,2,3.7,4.6
12085,Electrónica,Norte,Transferencia,51.42,3,3.7,5.3
12086,Hogar,Norte,Débito,39.05,2,2.0,4.3
12087,Hogar,Centro,Transferencia,42.45,3,4.4,4.0
12088,Deportes,Norte,Transferencia,28.25,5,1.9,4.6
12089,Hogar,Norte,Transferencia,62.88,2,2.9,5.5
12090,Deportes,Sur,Débito,62.13,4,0.5,3.4
12091,Deportes,Sur,Débito,24.89,2,2.4,3.5
12092,Hogar,Sur,Débito,65.31,3,3.2,6.0
12093,Ropa,Centro,Transferencia,65.87,5,3.9,4.5
12094,Deportes,Norte,Tarjeta,11.01,1,4.3,4.0
12095,Electrónica,Norte,Tarjeta,46.44,2,3.0,3.9
12096,Ropa,Centro,Débito,15.65,2,2.5,3.0
12097,Deportes,Norte,Tarjeta,17.95,3,3.4,5.6
12098,Deportes,Norte,Tarjeta,49.17,4,2.3,4.5
12099,Electrónica,Sur,Débito,38.32,3,3.0,4.9
12100,Ropa,Sur,Débito,59.56,5,4.3,5.0
12101,Ropa,Norte,Tarjeta,46.75,1,4.1,4.0
12102,Hogar,Norte,Tarjeta,59.94,4,3.7,4.5
12103,Electrónica,Centro,Débito,18.5,3,3.9,4.8
12104,Electrónica,Sur,Débito,62.24,5,3.9,4.4
12105,Deportes,Sur,Transferencia,30.37,4,2.9,4.7
12106,Hogar,Sur,Débito,55.37,5,4.2,4.9
12107,Ropa,Norte,Tarjeta,71.33,5,0.3,4.9
12108,Deportes,Sur,Transferencia,57.0,1,4.2,4.5
12109,Deportes,Centro,Transferencia,28.14,1,4.5,5.2
12110,Electrónica,Norte,Transferencia,36.01,2,2.3,4.2
12111,Hogar,Norte,Transferencia,63.6,1,3.0,3.5
12112,Ropa,Sur,Transferencia,4.92,3,3.9,3.5
12113,Deportes,Centro,Tarjeta,52.8,4,5.3,4.2
12114,Deportes,Norte,Débito,42.35,4,0.7,3.6
12115,Electrónica,Sur,Débito,64.58,2,3.1,4.0
12116,Deportes,Norte,Transferencia,46.11,3,2.3,4.3
12117,Ropa,Sur,Débito,39.56,5,0.2,5.7
12118,Deportes,Sur,Débito,57.28,3,2.7,4.0
12119,Ropa,Centro,Débito,64.77,2,6.0,4.3
12120,Deportes,Sur,Débito,78.81,2,3.4,5.2
12121,Electrónica,Centro,Transferencia,17.77,4,3.8,3.4
12122,Hogar,Sur,Débito,4.77,1,2.5,4.1
12123,Hogar,Sur,Débito,52.94,3,2.3,3.0
12124,Electrónica,Sur,Tarjeta,47.28,4,4.8,4.5
12125,Hogar,Sur,Débito,67.99,1,3.3,3.8
12126,Electrónica,Centro,Tarjeta,16.99,4,2.2,3.9
12127,Electrónica,Norte,Tarjeta,15.53,3,2.4,3.4
12128,Deportes,Centro,Débito,71.42,3,3.5,5.1
12129,Hogar,Centro,Transferencia,79.15,3,3.4,3.9
12130,Ropa,Sur,Tarjeta,17.06,2,2.1,4.4
12131,Electrónica,Norte,Tarjeta,49.03,4,3.2,3.7
12132,Deportes,Sur,Tarjeta,35.76,3,3.5,3.3
12133,Electrónica,Norte,Transferencia,83.97,5,2.8,3.2
12134,Electrónica,Sur,Tarjeta,61.74,1,5.0,3.7
12135,Electrónica,Centro,Débito,45.43,5,4.2,4.4
12136,Electrónica,Sur,Transferencia,29.7,4,3.0,4.6
12137,Electrónica,Centro,Débito,69.08,4,1.7,3.9
12138,Deportes,Sur,Débito,38.46,2,3.2,4.1
12139,Ropa,Sur,Transferencia,38.06,1,4.1,4.1
12140,Ropa,Centro,Tarjeta,25.44,2,1.8,3.7
12141,Deportes,Centro,Tarjeta,36.29,3,4.7,3.1
12142,Hogar,Sur,Transferencia,77.07,2,3.3,5.2
12143,Hogar,Centro,Débito,40.15,3,2.4,4.6
12144,Electrónica,Norte,Tarjeta,45.05,2,1.2,4.6
12145,Deportes,Sur,Tarjeta,90.11,3,3.4,5.5
12146,Electrónica,Centro,Tarjeta,35.34,4,1.6,4.1
12147,Hogar,Sur,Transferencia,35.83,2,2.7,3.9
12148,Ropa,Sur,Tarjeta,34.64,5,2.0,5.3
12149,Electrónica,Centro,Tarjeta,19.99,3,2.4,3.4
12150,Deportes,Centro,Tarjeta,25.93,4,0.8,4.5
12151,Deportes,Norte,Débito,44.9,3,4.8,4.1
12152,Ropa,Centro,Tarjeta,18.49,3,3.6,4.5
12153,Electrónica,Norte,Tarjeta,62.9,3,3.2,3.8
12154,Ropa,Sur,Débito,51.86,3,2.8,3.9
12155,Electrónica,Norte,Transferencia,39.9,2,5.4,4.4
12156,Ropa,Norte,Tarjeta,85.33,2,3.8,4.3
12157,Electrónica,Sur,Débito,17.84,2,3.2,3.9
12158,Ropa,Norte,Transferencia,43.9,2,2.8,3.7
12159,Electrónica,Centro,Transferencia,76.76,4,4.3,4.3
12160,Deportes,Centro,Tarjeta,30.43,1,3.2,4.7
12161,Deportes,Norte,Débito,2.4,3,3.7,5.4
12162,Electrónica,Sur,Transferencia,49.67,3,1.3,5.6
12163,Hogar,Sur,Tarjeta,52.4,1,3.7,4.8
12164,Deportes,Norte,Tarjeta,44.9,3,1.3,4.5
12165,Deportes,Sur,Tarjeta,50.82,5,3.7,3.6
12166,Hogar,Norte,Tarjeta,38.84,4,4.1,4.1
12167,Electrónica,Norte,Tarjeta,85.48,4,4.2,2.9
12168,Deportes,Sur,Débito,100.87,4,2.2,4.5
12169,Ropa,Norte,Tarjeta,64.32,4,3.3,5.1
12170,Deportes,Centro,Débito,63.58,1,3.1,3.8
12171,Ropa,Norte,Tarjeta,17.34,5,2.6,3.7
12172,Deportes,Centro,Transferencia,37.47,5,3.0,4.5
12173,Electrónica,Norte,Tarjeta,95.72,1,2.6,3.6
12174,Electrónica,Sur,Débito,60.85,5,3.3,4.7
12175,Electrónica,Norte,Débito,23.26,1,0.5,4.0
12176,Hogar,Centro,Transferencia,70.92,1,3.7,4.6
12177,Deportes,Centro,Débito,51.74,4,3.2,4.7
12178,Hogar,Centro,Tarjeta,59.45,5,4.9,4.0
12179,Electrónica,Sur,Débito,53.91,2,4.8,4.9
12180,Deportes,Sur,Transferencia,81.32,2,1.8,3.8
12181,Electrónica,Norte,Tarjeta,37.5,2,2.9,3.5
12182,Deportes,Sur,Débito,64.8,2,3.5,4.3
12183,Electrónica,Sur,Débito,18.21,1,2.0,3.3
12184,Ropa,Sur,Transferencia,51.87,3,2.7,4.7
12185,Hogar,Centro,Tarjeta,50.65,5,3.8,3.9
12186,Hogar,Centro,Transferencia,67.64,4,2.1,5.9
12187,Electrónica,Sur,Tarjeta,61.09,2,3.0,5.0
12188,Ropa,Norte,Transferencia,66.37,4,5.2,3.5
12189,Electrónica,Sur,Débito,54.0,4,3.7,4.8
12190,Electrónica,Norte,Débito,82.0,1,4.4,3.3
12191,Ropa,Norte,Tarjeta,46.52,2,3.8,3.5
12192,Ropa,Centro,Transferencia,53.01,1,4.1,3.2
12193,Deportes,Centro,Transferencia,35.95,1,5.1,3.8
12194,Ropa,Centro,Tarjeta,45.47,5,4.4,4.8
12195,Hogar,Centro,Débito,49.54,3,1.3,4.7
12196,Deportes,Sur,Transferencia,54.55,4,3.6,4.5
12197,Hogar,Centro,Débito,11.25,2,2.5,3.5
12198,Deportes,Sur,Débito,47.43,3,4.4,3.4
12199,Deportes,Sur,Tarjeta,43.46,5,1.6,4.3
12200,Ropa,Centro,Tarjeta,61.24,3,3.4,3.5
12201,Deportes,Norte,Débito,80.3,5,1.3,4.8
12202,Electrónica,Norte,Transferencia,7.58,5,3.6,4.3
12203,Electrónica,Norte,Transferencia,57.51,1,4.1,3.4
12204,Hogar,Norte,Tarjeta,21.72,5,2.0,5.3
12205,Ropa,Sur,Transferencia,53.93,4,1.6,4.4
12206,Electrónica,Sur,Tarjeta,25.01,5,1.9,4.0
12207,Electrónica,Sur,Tarjeta,72.18,3,2.2,3.7
12208,Deportes,Centro,Transferencia,41.69,5,3.6,4.3
12209,Hogar,Sur,Transferencia,25.32,1,4.0,4.1
12210,Electrónica,Sur,Débito,38.19,5,2.6,4.1
12211,Deportes,Sur,Tarjeta,84.76,5,3.9,4.1
12212,Deportes,Sur,Débito,52.62,2,2.5,5.0
12213,Hogar,Norte,Tarjeta,31.28,2,3.9,3.8
12214,Deportes,Norte,Transferencia,30.24,5,2.7,3.2
12215,Electrónica,Norte,Débito,17.45,1,1.9,3.9
12216,Electrónica,Sur,Tarjeta,32.86,3,2.0,4.1
12217,Ropa,Centro,Transferencia,51.8,1,3.8,4.0
12218,Ropa,Norte,Transferencia,65.2,2,1.4,4.3
12219,Hogar,Centro,Transferencia,46.65,2,1.6,3.7
12220,Deportes,Centro,Tarjeta,55.61,5,2.2,2.8
12221,Deportes,Sur,Débito,1.72,1,3.6,4.2
12222,Electrónica,Norte,Transferencia,64.45,2,2.9,4.4
12223,Hogar,Norte,Débito,55.97,4,1.4,3.7
12224,Electrónica,Centro,Débito,45.3,2,2.8,5.2
12225,Electrónica,Centro,Transferencia,65.52,4,1.6,3.9
12226,Hogar,Norte,Débito,28.37,2,6.6,4.3
12227,Ropa,Centro,Transferencia,85.35,4,3.9,5.5
12228,Electrónica,Centro,Transferencia,48.55,5,4.6,3.4
12229,Electrónica,Sur,Transferencia,63.55,2,1.7,4.7
12230,Electrónica,Sur,Débito,77.27,3,2.8,4.8
12231,Ropa,Norte,Transferencia,39.54,3,2.4,4.1
12232,Deportes,Norte,Débito,56.07,2,0.3,4.1
12233,Deportes,Norte,Débito,65.18,2,2.1,5.0
12234,Ropa,Sur,Tarjeta,42.31,3,1.9,3.0
12235,Deportes,Centro,Débito,13.47,3,3.0,5.7
12236,Deportes,Norte,Tarjeta,23.54,1,0.6,4.7
12237,Ropa,Sur,Transferencia,32.18,1,3.9,3.8
12238,Hogar,Sur,Transferencia,77.54,2,3.0,4.7
12239,Deportes,Sur,Tarjeta,40.11,1,2.7,3.4
12240,Deportes,Centro,Débito,54.69,5,3.1,4.0
12241,Deportes,Sur,Débito,39.5,3,2.1,4.6
12242,Electrónica,Norte,Débito,38.22,5,1.4,3.4
12243,Ropa,Norte,Débito,45.5,5,2.8,3.5
12244,Electrónica,Centro,Débito,54.45,4,3.3,3.9
12245,Ropa,Norte,Tarjeta,38.59,3,3.0,4.4
12246,Hogar,Centro,Tarjeta,53.55,2,4.4,4.6
12247,Hogar,Centro,Débito,92.39,3,2.8,4.5
12248,Hogar,Centro,Débito,54.38,3,3.4,4.2
12249,Electrónica,Centro,Débito,67.12,4,2.6,4.7
12250,Ropa,Centro,Débito,40.39,4,1.9,3.6
12251,Hogar,Sur,Débito,83.09,1,2.0,4.4
12252,Deportes,Sur,Tarjeta,60.89,4,1.7,4.1
12253,Deportes,Sur,Transferencia,41.18,4,1.3,3.9
12254,Deportes,Sur,Transferencia,36.62,2,3.8,5.4
12255,Electrónica,Norte,Transferencia,44.88,1,3.2,4.5
12256,Deportes,Sur,Tarjeta,2.92,2,4.2,6.3
12257,Hogar,Norte,Transferencia,55.22,3,0.9,4.5
12258,Electrónica,Norte,Tarjeta,27.71,2,2.4,4.6
12259,Electrónica,Sur,Transferencia,36.92,2,1.2,2.3
12260,Electrónica,Norte,Transferencia,51.66,5,2.7,5.1
12261,Hogar,Norte,Transferencia,32.52,5,2.7,3.7
12262,Ropa,Centro,Transferencia,16.35,5,4.0,5.5
12263,Ropa,Centro,Transferencia,60.86,3,3.4,3.9
12264,Ropa,Norte,Tarjeta,39.05,5,4.8,4.9
12265,Deportes,Centro,Tarjeta,45.58,1,2.6,4.9
12266,Electrónica,Sur,Transferencia,21.05,4,5.1,4.2
12267,Ropa,Centro,Tarjeta,58.34,1,1.2,4.8
12268,Deportes,Centro,Tarjeta,40.15,2,5.5,4.5
12269,Hogar,Sur,Tarjeta,27.77,2,5.0,3.2
12270,Ropa,Centro,Transferencia,27.11,5,1.6,5.2
12271,Ropa,Centro,Transferencia,59.49,2,4.8,5.9
12272,Ropa,Sur,Débito,76.94,5,3.5,5.3
12273,Hogar,Norte,Transferencia,41.02,3,2.7,5.2
12274,Electrónica,Sur,Transferencia,45.15,5,4.4,4.4
12275,Hogar,Norte,Débito,42.79,3,2.4,3.4
12276,Deportes,Norte,Transferencia,50.61,1,1.6,5.0
12277,Deportes,Sur,Débito,30.24,4,3.0,4.4
12278,Ropa,Norte,Tarjeta,0.14,4,3.3,4.4
12279,Deportes,Centro,Débito,23.71,2,0.5,5.1
12280,Deportes,Norte,Transferencia,57.73,3,4.0,4.1
12281,Deportes,Norte,Tarjeta,47.18,1,2.8,3.8
12282,Deportes,Sur,Débito,75.77,5,2.8,3.2
12283,Hogar,Norte,Transferencia,74.86,1,2.2,5.6
12284,Ropa,Norte,Débito,50.14,2,2.2,3.4
12285,Hogar,Centro,Débito,30.41,3,2.9,5.1
12286,Electrónica,Norte,Transferencia,65.31,4,2.6,3.1
12287,Ropa,Centro,Transferencia,87.4,2,1.8,4.3
12288,Hogar,Norte,Transferencia,44.44,5,4.2,3.3
12289,Hogar,Centro,Débito,45.59,3,3.1,5.2
12290,Hogar,Sur,Débito,53.84,2,2.9,2.9
12291,Hogar,Centro,Transferencia,47.26,1,3.7,4.5
12292,Ropa,Centro,Débito,45.09,3,2.7,4.3
12293,Electrónica,Sur,Transferencia,35.09,4,5.7,4.3
12294,Ropa,Centro,Débito,46.71,1,4.3,4.4
12295,Hogar,Centro,Débito,52.01,3,3.0,4.6
12296,Electrónica,Norte,Débito,28.01,3,2.4,4.2
12297,Deportes,Sur,Tarjeta,27.98,5,3.3,4.1
12298,Electrónica,Centro,Tarjeta,54.54,1,4.2,3.4
12299,Deportes,Norte,Débito,42.84,4,2.6,2.7
12300,Hogar,Sur,Débito,41.37,4,3.6,3.3
12301,Ropa,Norte,Transferencia,42.41,3,3.1,2.0
12302,Hogar,Centro,Transferencia,31.54,5,3.5,3.4
12303,Deportes,Centro,Tarjeta,33.84,3,5.3,4.9
12304,Ropa,Norte,Transferencia,23.64,2,1.5,4.7
12305,Deportes,Norte,Transferencia,29.61,5,6.5,4.2
12306,Electrónica,Sur,Transferencia,60.63,4,2.6,4.4
12307,Electrónica,Centro,Débito,24.36,2,3.0,3.6
12308,Deportes,Sur,Transferencia,16.77,3,3.4,4.3
12309,Hogar,Norte,Transferencia,57.09,5,2.8,5.1
12310,Ropa,Norte,Transferencia,65.78,5,3.5,4.3
12311,Deportes,Norte,Transferencia,53.48,5,2.8,3.4
12312,Deportes,Norte,Tarjeta,39.0,3,1.9,4.2
12313,Hogar,Centro,Débito,35.71,2,2.0,4.0
12314,Electrónica,Norte,Tarjeta,36.44,3,3.0,4.1
12315,Deportes,Centro,Tarjeta,52.54,1,3.2,3.9
12316,Electrónica,Centro,Transferencia,33.67,1,1.7,3.7
12317,Electrónica,Centro,Transferencia,29.27,2,1.2,3.3
12318,Electrónica,Norte,Tarjeta,44.86,2,3.3,6.4
12319,Ropa,Sur,Tarjeta,43.09,5,2.7,4.6
12320,Hogar,Centro,Transferencia,37.3,2,3.2,4.2
12321,Electrónica,Norte,Tarjeta,40.55,5,3.3,5.9
12322,Ropa,Centro,Débito,6.15,2,3.3,5.1
12323,Deportes,Norte,Tarjeta,42.14,1,0.7,2.5
12324,Deportes,Centro,Tarjeta,16.89,4,2.5,3.4
12325,Deportes,Sur,Débito,58.09,5,4.7,4.1
12326,Ropa,Norte,Transferencia,8.69,4,2.4,3.4
12327,Electrónica,Sur,Tarjeta,77.63,2,4.0,5.5
12328,Electrónica,Sur,Tarjeta,34.77,5,5.1,5.4
12329,Electrónica,Sur,Transferencia,78.32,4,2.5,4.4
12330,Deportes,Norte,Tarjeta,50.44,1,2.8,6.3
12331,Deportes,Norte,Débito,66.07,5,3.7,3.5
12332,Ropa,Centro,Débito,17.86,4,4.5,2.8
12333,Ropa,Centro,Tarjeta,20.81,2,4.0,4.7
12334,Deportes,Sur,Débito,8.24,3,3.1,4.2
12335,Ropa,Sur,Tarjeta,85.55,4,2.1,4.1
12336,Electrónica,Sur,Tarjeta,71.04,5,4.1,3.0
12337,Deportes,Sur,Débito,64.15,1,2.6,4.5
12338,Electrónica,Centro,Tarjeta,28.88,1,2.3,3.4
12339,Deportes,Norte,Débito,27.15,1,2.5,4.6
12340,Ropa,Centro,Tarjeta,74.11,5,3.6,3.2
12341,Hogar,Norte,Transferencia,23.67,2,2.5,2.8
12342,Electrónica,Sur,Débito,26.4,3,1.6,4.8
12343,Electrónica,Centro,Tarjeta,7.25,3,0.9,5.4
12344,Hogar,Sur,Tarjeta,56.77,3,4.6,2.8
12345,Ropa,Sur,Débito,18.69,4,2.5,4.0
12346,Deportes,Sur,Tarjeta,47.11,1,2.9,3.7
12347,Hogar,Sur,Débito,19.33,3,3.5,4.5
12348,Ropa,Centro,Transferencia,0.91,4,1.7,5.3
12349,Ropa,Norte,Débito,10.35,1,1.7,4.5
12350,Deportes,Centro,Transferencia,43.88,4,2.9,4.5
12351,Ropa,Sur,Tarjeta,33.67,2,2.5,5.3
12352,Hogar,Sur,Transferencia,49.18,4,3.9,4.2
12353,Deportes,Centro,Transferencia,43.52,5,3.2,3.9
12354,Ropa,Norte,Transferencia,25.3,4,4.9,6.2
12355,Deportes,Sur,Débito,43.64,3,6.1,3.7
12356,Deportes,Norte,Débito,34.84,1,2.4,4.3
12357,Hogar,Norte,Tarjeta,62.38,2,3.3,5.5
12358,Hogar,Centro,Débito,85.83,5,2.9,5.3
12359,Electrónica,Norte,Transferencia,58.69,4,2.7,5.2
12360,Hogar,Centro,Transferencia,52.0,3,1.4,5.2
12361,Hogar,Sur,Transferencia,28.08,4,2.3,3.8
12362,Hogar,Norte,Transferencia,45.03,4,1.7,4.1
12363,Hogar,Centro,Débito,20.2,5,2.7,2.4
12364,Hogar,Sur,Transferencia,52.51,3,2.3,4.5
12365,Hogar,Norte,Transferencia,20.7,3,3.5,3.9
12366,Hogar,Norte,Tarjeta,70.12,2,4.8,4.0
12367,Ropa,Sur,Tarjeta,35.23,4,4.2,3.8
12368,Ropa,Centro,Débito,39.76,2,4.1,4.7
12369,Electrónica,Centro,Transferencia,33.52,5,4.3,4.8
12370,Ropa,Norte,Débito,9.39,5,3.3,5.0
12371,Ropa,Centro,Débito,66.04,2,3.2,3.5
12372,Ropa,Centro,Débito,1.13,1,2.0,3.8
12373,Hogar,Centro,Tarjeta,75.67,4,2.9,3.7
12374,Ropa,Centro,Tarjeta,39.51,1,3.4,5.4
12375,Ropa,Norte,Tarjeta,42.07,3,2.4,3.6
12376,Hogar,Norte,Tarjeta,67.24,2,1.2,3.2
12377,Hogar,Norte,Débito,45.66,5,1.9,3.5
12378,Hogar,Centro,Tarjeta,40.17,1,1.5,3.9
12379,Hogar,Norte,Débito,39.78,1,4.8,4.0
12380,Hogar,Centro,Transferencia,30.53,3,3.4,3.5
12381,Electrónica,Sur,Transferencia,19.06,5,3.9,4.1
12382,Deportes,Sur,Débito,63.73,1,2.9,4.3
12383,Ropa,Sur,Débito,58.99,2,3.1,4.9
12384,Ropa,Norte,Tarjeta,71.01,1,3.5,4.8
12385,Deportes,Norte,Transferencia,39.14,1,3.4,3.4
12386,Hogar,Centro,Tarjeta,57.12,5,3.9,4.0
12387,Ropa,Sur,Débito,14.43,3,2.0,3.7
12388,Hogar,Centro,Transferencia,64.28,4,4.4,4.1
12389,Ropa,Sur,Débito,80.1,4,0.9,3.6
12390,Ropa,Norte,Débito,14.89,2,3.6,4.5
12391,Ropa,Norte,Transferencia,56.48,4,1.7,3.3
12392,Ropa,Sur,Transferencia,37.23,2,1.9,4.5
12393,Electrónica,Sur,Débito,42.41,3,2.8,3.7
12394,Hogar,Centro,Tarjeta,68.85,5,3.7,3.1
12395,Hogar,Sur,Tarjeta,87.02,4,2.1,4.3
12396,Electrónica,Sur,Transferencia,15.04,4,2.2,4.1
12397,Deportes,Norte,Débito,68.78,3,1.8,3.7
12398,Electrónica,Norte,Transferencia,49.39,5,2.7,4.1
12399,Deportes,Norte,Débito,60.73,3,3.1,3.9
12400,Electrónica,Norte,Débito,23.87,2,2.7,3.8
12401,Hogar,Norte,Débito,41.1,1,2.8,4.8
12402,Ropa,Sur,Transferencia,41.66,5,2.3,2.6
12403,Hogar,Sur,Débito,45.85,5,3.9,5.4
12404,Ropa,Sur,Débito,3.42,4,3.4,4.3
12405,Deportes,Sur,Transferencia,15.97,5,2.8,4.1
12406,Deportes,Sur,Tarjeta,47.53,3,2.0,3.5
12407,Electrónica,Sur,Débito,46.35,1,2.2,4.8
12408,Electrónica,Norte,Débito,37.43,5,3.7,2.4
12409,Electrónica,Sur,Tarjeta,38.24,5,3.7,4.7
12410,Hogar,Norte,Débito,31.52,1,2.9,3.1
12411,Electrónica,Centro,Transferencia,35.26,4,3.9,3.5
12412,Hogar,Norte,Débito,29.17,4,2.3,5.0
12413,Electrónica,Norte,Débito,33.47,4,3.2,3.8
12414,Hogar,Centro,Débito,50.64,4,2.3,5.7
12415,Hogar,Centro,Débito,31.66,2,2.2,4.7
12416,Ropa,Sur,Transferencia,57.42,3,4.0,4.5
12417,Electrónica,Norte,Tarjeta,34.23,5,3.7,3.6
12418,Electrónica,Centro,Débito,20.07,4,1.9,4.6
12419,Deportes,Sur,Transferencia,12.84,5,3.3,3.5
12420,Deportes,Centro,Débito,48.8,5,1.8,3.7
12421,Deportes,Centro,Débito,5.62,1,2.6,4.7
12422,Ropa,Norte,Débito,21.26,2,1.4,4.0
12423,Hogar,Sur,Transferencia,48.13,3,2.5,4.9
12424,Hogar,Centro,Débito,45.7,3,2.4,4.4
12425,Ropa,Centro,Débito,32.48,1,3.3,4.2
12426,Hogar,Norte,Transferencia,32.37,3,1.5,5.3
12427,Electrónica,Centro,Transferencia,11.97,1,4.9,4.1
12428,Electrónica,Centro,Débito,50.56,3,2.3,4.4
12429,Hogar,Norte,Tarjeta,44.16,5,2.4,5.0
12430,Electrónica,Centro,Transferencia,45.11,1,2.8,2.9
12431,Hogar,Sur,Débito,42.28,1,2.2,3.9
12432,Electrónica,Norte,Transferencia,4.63,4,2.1,5.0
12433,Hogar,Norte,Transferencia,72.09,4,3.9,3.7
12434,Hogar,Norte,Tarjeta,25.14,5,4.3,4.7
12435,Hogar,Norte,Transferencia,47.94,5,2.2,4.3
12436,Hogar,Norte,Tarjeta,59.36,2,2.1,4.1
12437,Ropa,Sur,Tarjeta,19.01,3,2.2,5.4
12438,Electrónica,Norte,Transferencia,58.22,3,2.1,5.5
